author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Самолет плюс Петропавловск-Камчатский,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/297974960/,Петропавловск-Камчатский,sale,flat,3,9,2,52.4,-1,0,12400000,Петропавловск-Камчатский, Топоркова,8/2,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/302183203/,Петропавловск-Камчатский,sale,flat,5,6,2,72.8,-1,0,12400000,Петропавловск-Камчатский, Ломоносова,6,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/304355376/,Петропавловск-Камчатский,sale,flat,4,5,4,85.0,-1,0,12500000,Петропавловск-Камчатский,проспект Победы,45/1,,
Самолет плюс Петропавловск-Камчатский,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/300257713/,Петропавловск-Камчатский,sale,flat,5,5,4,92.9,-1,0,12500000,Петропавловск-Камчатский,Мишенная ,120,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/304506423/,Петропавловск-Камчатский,sale,flat,8,9,2,73.1,-1,0,12600000,Петропавловск-Камчатский, Савченко,22к1,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/303885324/,Петропавловск-Камчатский,sale,flat,3,5,3,72.0,-1,0,12700000,Петропавловск-Камчатский, Ларина,6/6,,
Самолет плюс Петропавловск-Камчатский,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/304456048/,Петропавловск-Камчатский,sale,flat,3,5,3,72.0,-1,0,12700000,Петропавловск-Камчатский, Ларина,6/6,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/302316534/,Петропавловск-Камчатский,sale,flat,2,6,2,62.0,-1,0,12800000,Петропавловск-Камчатский, Ларина,22/9,,
Самолет плюс Петропавловск-Камчатский,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/297803605/,Петропавловск-Камчатский,sale,flat,8,9,3,73.2,-1,0,12900000,Петропавловск-Камчатский, Савченко,20к1,,
Самолет плюс Петропавловск-Камчатский,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/286355924/,Петропавловск-Камчатский,sale,flat,1,5,3,68.8,-1,0,12900000,Петропавловск-Камчатский, Вольского,4/1,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/301931226/,Петропавловск-Камчатский,sale,flat,8,9,3,73.2,-1,0,13000000,Петропавловск-Камчатский, Савченко,20к1,,
Самолет плюс Петропавловск-Камчатский,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/297519071/,Петропавловск-Камчатский,sale,flat,5,5,4,75.2,-1,0,13000000,Петропавловск-Камчатский, Виталия Кручины,10,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/301095443/,Петропавловск-Камчатский,sale,flat,1,5,3,68.8,-1,0,13000000,Петропавловск-Камчатский, Вольского,4/1,,
Самолет плюс Петропавловск-Камчатский,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/303975782/,Петропавловск-Камчатский,sale,flat,2,5,2,57.6,-1,0,13200000,Петропавловск-Камчатский, Ларина,8к2,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/302041096/,Петропавловск-Камчатский,sale,flat,2,5,3,69.0,-1,0,13500000,Петропавловск-Камчатский,проспект Рыбаков,15,,
Самолет плюс Петропавловск-Камчатский,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/304456047/,Петропавловск-Камчатский,sale,flat,2,5,3,63.0,-1,0,13800000,Петропавловск-Камчатский, Савченко,11,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/302041118/,Петропавловск-Камчатский,sale,flat,3,5,4,75.8,-1,0,14300000,Петропавловск-Камчатский,проспект Рыбаков,3,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/301095658/,Петропавловск-Камчатский,sale,flat,2,5,3,89.5,-1,0,14400000,Петропавловск-Камчатский, Ларина,16/1,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/302638215/,Петропавловск-Камчатский,sale,flat,3,5,3,61.8,-1,0,14800000,Петропавловск-Камчатский, Ларина,26,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/293223829/,Петропавловск-Камчатский,sale,flat,4,5,4,111.7,-1,0,16200000,Петропавловск-Камчатский,Владивостокская ,23,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/297275976/,Петропавловск-Камчатский,sale,flat,1,5,4,90.0,-1,0,16500000,Петропавловск-Камчатский, Чубарова,6,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/303935894/,Петропавловск-Камчатский,sale,flat,5,5,4,76.5,-1,0,17600000,Петропавловск-Камчатский, Автомобилистов,14/1,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/299970682/,Петропавловск-Камчатский,sale,flat,2,2,3,76.6,-1,0,18000000,Петропавловск-Камчатский,Советская ,19,,
Самолет плюс Петропавловск-Камчатский,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/299487577/,Петропавловск-Камчатский,sale,flat,2,5,5,87.4,-1,0,19000000,Петропавловск-Камчатский, Вольского,22,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/304558522/,Петропавловск-Камчатский,sale,flat,4,5,-1,137.8,-1,0,20500000,Петропавловск-Камчатский, Академика Королева,39/2,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/301095844/,Петропавловск-Камчатский,sale,flat,5,9,3,78.0,-1,0,20500000,Петропавловск-Камчатский, Топоркова,6/5,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/301095459/,Петропавловск-Камчатский,sale,flat,4,9,3,108.3,-1,0,23000000,Петропавловск-Камчатский, Топоркова,8/2,,
Самолет плюс Петропавловск-Камчатский,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/301989352/,Петропавловск-Камчатский,sale,flat,5,5,5,172.3,-1,0,27700000,Петропавловск-Камчатский, Ларина,22/9,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/303985623/,Петропавловск-Камчатский,sale,flat,6,9,3,110.2,-1,0,35000000,Петропавловск-Камчатский, Топоркова,9/8,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/302183201/,Петропавловск-Камчатский,sale,flat,9,9,-1,135.8,-1,0,42000000,Петропавловск-Камчатский, Топоркова,8/1,,
Этажи - Камчатка,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/263027805/,Петропавловск-Камчатский,sale,flat,6,6,4,119.0,-1,0,9960000000,Петропавловск-Камчатский, Топоркова,7,,
Росимущество,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/304343405/,Петропавловск-Камчатский,sale,flat,1,6,-1,20.2,-1,0,1000000,Петропавловск-Камчатский, Бохняка,16/1,,
Росимущество,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/304523685/,Петропавловск-Камчатский,sale,flat,1,3,-1,42.8,-1,0,1724400,Петропавловск-Камчатский,Солнечная ,19В,,
ID 36534917,homeowner,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/294137949/,Петропавловск-Камчатский,sale,flat,1,4,2,43.0,-1,0,2950000,Петропавловск-Камчатский, Петра Ильичева,24А,,
Камчатская Риэлторская Компания,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/283578216/,Петропавловск-Камчатский,sale,flat,1,3,2,43.0,-1,0,3300000,Петропавловск-Камчатский, Петра Ильичева,30,,
ID 16390287,realtor,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/284538718/,Петропавловск-Камчатский,sale,flat,4,5,2,40.0,-1,0,3350000,Петропавловск-Камчатский, Никифора Бойко,12,,
ID 73360203,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/302421117/,Петропавловск-Камчатский,sale,flat,1,4,1,32.4,-1,0,3500000,Петропавловск-Камчатский, Капитана Драбкина,14,,
Камчатская Риэлторская Компания,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/283578231/,Петропавловск-Камчатский,sale,flat,2,5,2,44.0,-1,0,3700000,Петропавловск-Камчатский, Петра Ильичева,52,,
ID 116397424,homeowner,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/301870488/,Петропавловск-Камчатский,sale,flat,1,4,2,45.4,-1,0,3700000,Петропавловск-Камчатский,Пограничная ,93,,
ID 107003252,realtor,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/303800737/,Петропавловск-Камчатский,sale,flat,3,5,1,29.6,-1,0,3750000,Петропавловск-Камчатский,Комсомольская ,8,,
ID 95614592,homeowner,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/301612754/,Петропавловск-Камчатский,sale,flat,2,4,1,30.0,-1,0,3800000,Петропавловск-Камчатский,Рябиковская ,71/1,,
ID 89832248,realtor,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/303839731/,Петропавловск-Камчатский,sale,flat,3,5,1,30.0,-1,0,3950000,Петропавловск-Камчатский, Труда,29,,
АН Жилфонд Петропавловск-Камчатский,real_estate_agent,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/303839817/,Петропавловск-Камчатский,sale,flat,3,5,1,30.0,-1,0,3950000,Петропавловск-Камчатский, Труда,29,,
ID 51206711,unknown,https://petropavlovsk-kamchatskiy.cian.ru/sale/flat/300787394/,Петропавловск-Камчатский,sale,flat,1,4,1,35.5,-1,0,4050000,Петропавловск-Камчатский,Рябиковская ,10,,
